t,x,x_ref,y,y_ref,phi,phi_ref,v_r,v_ref,delta_f,delta_ref,a,w_delta,noisy_x_meas,noisy_y_meas,x_filtered,y_filtered
4.055,9.86141,10,0.274075,0,-0.0329315,0,2.31199,2.5,-0.00794461,0,-0.0294351,0.0640722,9.56592,0.137598,9.53004,0.175253
4.06,9.8712,10,0.274424,0,-0.0329081,0,2.45422,2.5,-0.00429385,0,-0.0294351,0.0640722,9.56592,0.137598,9.53004,0.175253
4.065,9.88259,10,0.27417,0,-0.032981,0,2.50335,2.5,-0.00327069,0,-0.0294351,0.0640722,9.56592,0.137598,9.53004,0.175253
4.07,9.89471,10,0.274658,0,-0.032992,0,2.53481,2.5,-0.000437897,0,-0.0294351,0.0640722,9.56592,0.137598,9.53004,0.175253
4.075,9.90579,10,0.275076,0,-0.0328645,0,2.50829,2.5,0.00168769,0,-0.0294351,0.0640722,9.56592,0.137598,9.53004,0.175253
4.08,9.9195,10,0.276966,0,-0.0328447,0,2.5708,2.5,0.00128434,0,-0.0294351,0.0640722,9.56592,0.137598,9.53004,0.175253
4.085,9.93334,10,0.278828,0,-0.0329941,0,2.60925,2.5,-0.00269081,0,-0.0294351,0.0640722,9.56592,0.137598,9.53004,0.175253
4.09,9.94833,10,0.28029,0,-0.0329534,0,2.62767,2.5,-0.00592687,0,-0.0294351,0.0640722,9.56592,0.137598,9.53004,0.175253
4.095,9.96196,10,0.280833,0,-0.0328237,0,2.67483,2.5,-0.0128677,0,-0.0294351,0.0640722,9.56592,0.137598,9.53004,0.175253
4.1,9.9732,10,0.280565,0,-0.032864,0,2.73717,2.5,-0.00928301,0,-0.0415296,0.0580865,9.92757,0.147073,9.80831,0.155527
4.105,9.9864,10.25,0.279889,0,-0.0328903,0,2.76745,2.5,-0.0133069,0,-0.0415296,0.0580865,9.92757,0.147073,9.80831,0.155527
4.11,10.0006,10.25,0.279789,0,-0.0329613,0,2.69353,2.5,-0.0121911,0,-0.0415296,0.0580865,9.92757,0.147073,9.80831,0.155527
4.115,10.0141,10.25,0.280537,0,-0.0328634,0,2.62937,2.5,-0.012199,0,-0.0415296,0.0580865,9.92757,0.147073,9.80831,0.155527
4.12,10.0264,10.25,0.281763,0,-0.0329018,0,2.71475,2.5,-0.0114644,0,-0.0415296,0.0580865,9.92757,0.147073,9.80831,0.155527
4.125,10.038,10.25,0.283584,0,-0.0330037,0,2.75619,2.5,-0.0104588,0,-0.0415296,0.0580865,9.92757,0.147073,9.80831,0.155527
4.13,10.053,10.25,0.284196,0,-0.0331807,0,2.72166,2.5,-0.00508736,0,-0.0415296,0.0580865,9.92757,0.147073,9.80831,0.155527
4.135,10.0675,10.25,0.283843,0,-0.0331092,0,2.71101,2.5,-0.00253514,0,-0.0415296,0.0580865,9.92757,0.147073,9.80831,0.155527
4.14,10.0804,10.25,0.285098,0,-0.0330917,0,2.70417,2.5,0.000539855,0,-0.0415296,0.0580865,9.92757,0.147073,9.80831,0.155527
4.145,10.0929,10.25,0.285682,0,-0.0330194,0,2.77699,2.5,-0.0042201,0,-0.0415296,0.0580865,9.92757,0.147073,9.80831,0.155527
4.15,10.1064,10.25,0.286468,0,-0.0330911,0,2.81725,2.5,-0.00686332,0,-0.0415296,0.0580865,9.92757,0.147073,9.80831,0.155527
4.155,10.119,10.25,0.285153,0,-0.0330458,0,2.69106,2.5,-0.00121633,0,-0.0415296,0.0580865,9.92757,0.147073,9.80831,0.155527
4.16,10.1333,10.25,0.285376,0,-0.0330258,0,2.69765,2.5,0.012025,0,-0.0415296,0.0580865,9.92757,0.147073,9.80831,0.155527
4.165,10.1465,10.25,0.28729,0,-0.0328766,0,2.72688,2.5,0.00892748,0,-0.0415296,0.0580865,9.92757,0.147073,9.80831,0.155527
4.17,10.1587,10.25,0.289851,0,-0.0328158,0,2.67829,2.5,0.00377061,0,-0.0415296,0.0580865,9.92757,0.147073,9.80831,0.155527
4.175,10.173,10.25,0.290701,0,-0.0328478,0,2.69116,2.5,-0.00440266,0,-0.0415296,0.0580865,9.92757,0.147073,9.80831,0.155527
4.18,10.1859,10.25,0.29116,0,-0.0326916,0,2.73575,2.5,-0.0110359,0,-0.0415296,0.0580865,9.92757,0.147073,9.80831,0.155527
4.185,10.1994,10.25,0.292625,0,-0.0327718,0,2.82649,2.5,-0.00919208,0,-0.0415296,0.0580865,9.92757,0.147073,9.80831,0.155527
4.19,10.2143,10.25,0.294655,0,-0.0328178,0,2.95965,2.5,-0.00196391,0,-0.0415296,0.0580865,9.92757,0.147073,9.80831,0.155527
4.195,10.2305,10.25,0.294778,0,-0.0329387,0,2.86644,2.5,-0.0121496,0,-0.0415296,0.0580865,9.92757,0.147073,9.80831,0.155527
4.2,10.2461,10.5,0.294701,0,-0.0330474,0,2.89148,2.5,-0.016829,0,-0.39817,0.0114756,10.2704,0.300095,10.1318,0.256724
4.205,10.2612,10.5,0.29702,0,-0.0330139,0,2.80481,2.5,-0.0187758,0,-0.39817,0.0114756,10.2704,0.300095,10.1318,0.256724
4.21,10.274,10.5,0.294662,0,-0.0331964,0,2.76462,2.5,-0.0214532,0,-0.39817,0.0114756,10.2704,0.300095,10.1318,0.256724
4.215,10.2873,10.5,0.295909,0,-0.0332073,0,2.83694,2.5,-0.0303328,0,-0.39817,0.0114756,10.2704,0.300095,10.1318,0.256724
4.22,10.3007,10.5,0.297434,0,-0.0333625,0,2.84828,2.5,-0.0294223,0,-0.39817,0.0114756,10.2704,0.300095,10.1318,0.256724
4.225,10.3146,10.5,0.297963,0,-0.0334262,0,2.9068,2.5,-0.0301267,0,-0.39817,0.0114756,10.2704,0.300095,10.1318,0.256724
4.23,10.3287,10.5,0.299742,0,-0.0336157,0,2.87658,2.5,-0.0308689,0,-0.39817,0.0114756,10.2704,0.300095,10.1318,0.256724
4.235,10.3445,10.5,0.302967,0,-0.0338853,0,2.85654,2.5,-0.030751,0,-0.39817,0.0114756,10.2704,0.300095,10.1318,0.256724
4.24,10.3589,10.5,0.303926,0,-0.0340719,0,2.81289,2.5,-0.0336144,0,-0.39817,0.0114756,10.2704,0.300095,10.1318,0.256724
4.245,10.3734,10.5,0.303665,0,-0.0340992,0,2.79528,2.5,-0.0376843,0,-0.39817,0.0114756,10.2704,0.300095,10.1318,0.256724
4.25,10.3881,10.5,0.30432,0,-0.0343723,0,2.75177,2.5,-0.0434133,0,-0.39817,0.0114756,10.2704,0.300095,10.1318,0.256724
4.255,10.4019,10.5,0.30724,0,-0.0346701,0,2.75558,2.5,-0.0505774,0,-0.39817,0.0114756,10.2704,0.300095,10.1318,0.256724
4.26,10.415,10.5,0.307929,0,-0.0348578,0,2.74512,2.5,-0.0465021,0,-0.39817,0.0114756,10.2704,0.300095,10.1318,0.256724
4.265,10.4281,10.5,0.309061,0,-0.0351911,0,2.75359,2.5,-0.0521536,0,-0.39817,0.0114756,10.2704,0.300095,10.1318,0.256724
4.27,10.4429,10.5,0.308462,0,-0.0354429,0,2.71104,2.5,-0.058659,0,-0.39817,0.0114756,10.2704,0.300095,10.1318,0.256724
4.275,10.4555,10.5,0.308395,0,-0.0356164,0,2.65444,2.5,-0.0686961,0,-0.39817,0.0114756,10.2704,0.300095,10.1318,0.256724
4.28,10.4701,10.5,0.309126,0,-0.0359306,0,2.60782,2.5,-0.0649133,0,-0.39817,0.0114756,10.2704,0.300095,10.1318,0.256724
4.285,10.483,10.5,0.308871,0,-0.0362423,0,2.61313,2.5,-0.0616913,0,-0.39817,0.0114756,10.2704,0.300095,10.1318,0.256724
4.29,10.4954,10.5,0.309153,0,-0.0367338,0,2.52194,2.5,-0.0667135,0,-0.39817,0.0114756,10.2704,0.300095,10.1318,0.256724
4.295,10.5081,10.5,0.309711,0,-0.0370088,0,2.52642,2.5,-0.0733203,0,-0.39817,0.0114756,10.2704,0.300095,10.1318,0.256724
4.3,10.5215,10.5,0.310648,0,-0.0373763,0,2.5707,2.5,-0.0727247,0,-0.020246,0.0723097,10.4244,0.405651,10.3366,0.360973
4.305,10.5337,10.75,0.311808,0,-0.0376591,0,2.45218,2.5,-0.0784488,0,-0.020246,0.0723097,10.4244,0.405651,10.3366,0.360973
4.31,10.5442,10.75,0.311964,0,-0.0380581,0,2.42086,2.5,-0.0811901,0,-0.020246,0.0723097,10.4244,0.405651,10.3366,0.360973
4.315,10.5574,10.75,0.312165,0,-0.038355,0,2.42376,2.5,-0.0762214,0,-0.020246,0.0723097,10.4244,0.405651,10.3366,0.360973
4.32,10.5692,10.75,0.311499,0,-0.0385968,0,2.38641,2.5,-0.068923,0,-0.020246,0.0723097,10.4244,0.405651,10.3366,0.360973
4.325,10.5806,10.75,0.310542,0,-0.0389229,0,2.38385,2.5,-0.052885,0,-0.020246,0.0723097,10.4244,0.405651,10.3366,0.360973
4.33,10.5931,10.75,0.312929,0,-0.0392176,0,2.38637,2.5,-0.0474656,0,-0.020246,0.0723097,10.4244,0.405651,10.3366,0.360973
4.335,10.606,10.75,0.314198,0,-0.0392642,0,2.37356,2.5,-0.0480632,0,-0.020246,0.0723097,10.4244,0.405651,10.3366,0.360973
4.34,10.6183,10.75,0.315194,0,-0.0394838,0,2.31879,2.5,-0.0502657,0,-0.020246,0.0723097,10.4244,0.405651,10.3366,0.360973
4.345,10.629,10.75,0.315024,0,-0.039607,0,2.32603,2.5,-0.0518449,0,-0.020246,0.0723097,10.4244,0.405651,10.3366,0.360973
4.35,10.6405,10.75,0.317895,0,-0.0398699,0,2.33881,2.5,-0.0424049,0,-0.020246,0.0723097,10.4244,0.405651,10.3366,0.360973
4.355,10.6523,10.75,0.319457,0,-0.0399389,0,2.30362,2.5,-0.0494292,0,-0.020246,0.0723097,10.4244,0.405651,10.3366,0.360973
4.36,10.6628,10.75,0.320168,0,-0.0401434,0,2.21414,2.5,-0.0522355,0,-0.020246,0.0723097,10.4244,0.405651,10.3366,0.360973
4.365,10.6736,10.75,0.320628,0,-0.0402957,0,2.17949,2.5,-0.0546478,0,-0.020246,0.0723097,10.4244,0.405651,10.3366,0.360973
4.37,10.6844,10.75,0.321843,0,-0.0405231,0,2.22798,2.5,-0.0572035,0,-0.020246,0.0723097,10.4244,0.405651,10.3366,0.360973
4.375,10.6934,10.75,0.323179,0,-0.0407598,0,2.22565,2.5,-0.0506401,0,-0.020246,0.0723097,10.4244,0.405651,10.3366,0.360973
4.38,10.7049,10.75,0.323303,0,-0.0407727,0,2.227,2.5,-0.0531562,0,-0.020246,0.0723097,10.4244,0.405651,10.3366,0.360973
4.385,10.7169,10.75,0.322742,0,-0.0409829,0,2.26628,2.5,-0.0546963,0,-0.020246,0.0723097,10.4244,0.405651,10.3366,0.360973
4.39,10.7264,10.75,0.324414,0,-0.041159,0,2.29556,2.5,-0.0594584,0,-0.020246,0.0723097,10.4244,0.405651,10.3366,0.360973
4.395,10.7393,10.75,0.32415,0,-0.041435,0,2.16392,2.5,-0.0568543,0,-0.020246,0.0723097,10.4244,0.405651,10.3366,0.360973
4.4,10.7512,11,0.325675,0,-0.0416509,0,2.14832,2.5,-0.0610487,0,0.51086,0.0762615,10.7936,0.392011,10.6565,0.382699
4.405,10.762,11,0.32565,0,-0.0420074,0,2.15214,2.5,-0.0631186,0,0.51086,0.0762615,10.7936,0.392011,10.6565,0.382699
4.41,10.7717,11,0.324626,0,-0.0421251,0,2.16365,2.5,-0.0681649,0,0.51086,0.0762615,10.7936,0.392011,10.6565,0.382699
4.415,10.7824,11,0.32662,0,-0.0421493,0,2.18188,2.5,-0.0749874,0,0.51086,0.0762615,10.7936,0.392011,10.6565,0.382699
4.42,10.7927,11,0.32734,0,-0.04242,0,2.21642,2.5,-0.0743601,0,0.51086,0.0762615,10.7936,0.392011,10.6565,0.382699
4.425,10.804,11,0.328673,0,-0.0428009,0,2.18939,2.5,-0.0733658,0,0.51086,0.0762615,10.7936,0.392011,10.6565,0.382699
4.43,10.8148,11,0.328946,0,-0.0431344,0,2.17083,2.5,-0.0629899,0,0.51086,0.0762615,10.7936,0.392011,10.6565,0.382699
4.435,10.8266,11,0.331033,0,-0.0434087,0,2.18663,2.5,-0.0636153,0,0.51086,0.0762615,10.7936,0.392011,10.6565,0.382699
4.44,10.8374,11,0.333292,0,-0.0438002,0,2.16526,2.5,-0.0621201,0,0.51086,0.0762615,10.7936,0.392011,10.6565,0.382699
4.445,10.8475,11,0.335425,0,-0.0441018,0,2.12935,2.5,-0.0591358,0,0.51086,0.0762615,10.7936,0.392011,10.6565,0.382699
4.45,10.8597,11,0.337024,0,-0.04416,0,2.10476,2.5,-0.0558466,0,0.51086,0.0762615,10.7936,0.392011,10.6565,0.382699
4.455,10.8684,11,0.338282,0,-0.0443777,0,2.09999,2.5,-0.0597429,0,0.51086,0.0762615,10.7936,0.392011,10.6565,0.382699
4.46,10.8772,11,0.340159,0,-0.0446424,0,2.1606,2.5,-0.0636653,0,0.51086,0.0762615,10.7936,0.392011,10.6565,0.382699
4.465,10.8888,11,0.340843,0,-0.0449357,0,2.13351,2.5,-0.0610593,0,0.51086,0.0762615,10.7936,0.392011,10.6565,0.382699
4.47,10.8989,11,0.34109,0,-0.0450831,0,2.08154,2.5,-0.0573067,0,0.51086,0.0762615,10.7936,0.392011,10.6565,0.382699
4.475,10.9091,11,0.343551,0,-0.0453392,0,2.01383,2.5,-0.0560506,0,0.51086,0.0762615,10.7936,0.392011,10.6565,0.382699
4.48,10.9197,11,0.343498,0,-0.0456923,0,2.04049,2.5,-0.0641385,0,0.51086,0.0762615,10.7936,0.392011,10.6565,0.382699
4.485,10.929,11,0.345059,0,-0.0459491,0,2.03738,2.5,-0.0609541,0,0.51086,0.0762615,10.7936,0.392011,10.6565,0.382699
4.49,10.9386,11,0.346996,0,-0.0463296,0,2.03329,2.5,-0.0547425,0,0.51086,0.0762615,10.7936,0.392011,10.6565,0.382699
4.495,10.9477,11,0.347705,0,-0.0466046,0,2.05532,2.5,-0.0521693,0,0.51086,0.0762615,10.7936,0.392011,10.6565,0.382699
4.5,10.9569,11.25,0.349556,0,-0.0466772,0,2.08579,2.5,-0.0548214,0,1.092,0.17467,10.8951,0.128016,10.8235,0.204421
4.505,10.9699,11.25,0.351171,0,-0.0467567,0,2.05848,2.5,-0.0641453,0,1.092,0.17467,10.8951,0.128016,10.8235,0.204421
4.51,10.9807,11.25,0.350305,0,-0.0469425,0,2.04233,2.5,-0.0646332,0,1.092,0.17467,10.8951,0.128016,10.8235,0.204421
4.515,10.9907,11.25,0.352528,0,-0.0471202,0,2.03882,2.5,-0.069248,0,1.092,0.17467,10.8951,0.128016,10.8235,0.204421
4.52,11.0015,11.25,0.354374,0,-0.0472944,0,2.0644,2.5,-0.0746226,0,1.092,0.17467,10.8951,0.128016,10.8235,0.204421
4.525,11.0123,11.25,0.356033,0,-0.0475347,0,2.11406,2.5,-0.0773201,0,1.092,0.17467,10.8951,0.128016,10.8235,0.204421
4.53,11.0229,11.25,0.356005,0,-0.0479567,0,2.04101,2.5,-0.0777539,0,1.092,0.17467,10.8951,0.128016,10.8235,0.204421
4.535,11.0327,11.25,0.358032,0,-0.0483465,0,2.00923,2.5,-0.0767728,0,1.092,0.17467,10.8951,0.128016,10.8235,0.204421
4.54,11.042,11.25,0.356306,0,-0.0485888,0,2.17783,2.5,-0.0792938,0,1.092,0.17467,10.8951,0.128016,10.8235,0.204421
4.545,11.0541,11.25,0.357679,0,-0.0488642,0,2.13022,2.5,-0.0854567,0,1.092,0.17467,10.8951,0.128016,10.8235,0.204421
4.55,11.0647,11.25,0.358095,0,-0.0491848,0,2.17658,2.5,-0.0849897,0,1.092,0.17467,10.8951,0.128016,10.8235,0.204421
4.555,11.0761,11.25,0.359979,0,-0.0495363,0,2.24698,2.5,-0.0842612,0,1.092,0.17467,10.8951,0.128016,10.8235,0.204421
4.56,11.0879,11.25,0.360391,0,-0.0497389,0,2.17832,2.5,-0.0821814,0,1.092,0.17467,10.8951,0.128016,10.8235,0.204421
4.565,11.0983,11.25,0.361192,0,-0.0500151,0,2.18803,2.5,-0.0834917,0,1.092,0.17467,10.8951,0.128016,10.8235,0.204421
4.57,11.1096,11.25,0.360529,0,-0.0504132,0,2.20989,2.5,-0.0758286,0,1.092,0.17467,10.8951,0.128016,10.8235,0.204421
4.575,11.1204,11.25,0.359187,0,-0.0507166,0,2.17836,2.5,-0.068349,0,1.092,0.17467,10.8951,0.128016,10.8235,0.204421
4.58,11.133,11.25,0.359366,0,-0.0510473,0,2.1916,2.5,-0.0709513,0,1.092,0.17467,10.8951,0.128016,10.8235,0.204421
4.585,11.1427,11.25,0.359973,0,-0.0513041,0,2.17374,2.5,-0.0675657,0,1.092,0.17467,10.8951,0.128016,10.8235,0.204421
4.59,11.1547,11.25,0.359648,0,-0.0514516,0,2.31785,2.5,-0.0655706,0,1.092,0.17467,10.8951,0.128016,10.8235,0.204421
4.595,11.166,11.25,0.36061,0,-0.0518275,0,2.27145,2.5,-0.0603052,0,1.092,0.17467,10.8951,0.128016,10.8235,0.204421
4.6,11.1783,11.5,0.360232,0,-0.0519499,0,2.18032,2.5,-0.0637155,0,1.11005,0.130419,11.1535,0.372427,11.0545,0.322025
4.605,11.1885,11.5,0.361966,0,-0.0521456,0,2.123,2.5,-0.066381,0,1.11005,0.130419,11.1535,0.372427,11.0545,0.322025
4.61,11.1992,11.5,0.363532,0,-0.0523873,0,2.13593,2.5,-0.066543,0,1.11005,0.130419,11.1535,0.372427,11.0545,0.322025
4.615,11.2099,11.5,0.36398,0,-0.0525158,0,2.11997,2.5,-0.0660353,0,1.11005,0.130419,11.1535,0.372427,11.0545,0.322025
4.62,11.2192,11.5,0.365299,0,-0.0527319,0,2.09853,2.5,-0.0645267,0,1.11005,0.130419,11.1535,0.372427,11.0545,0.322025
4.625,11.231,11.5,0.367078,0,-0.0529097,0,2.13239,2.5,-0.0684761,0,1.11005,0.130419,11.1535,0.372427,11.0545,0.322025
4.63,11.2407,11.5,0.369669,0,-0.0532447,0,2.2758,2.5,-0.0729803,0,1.11005,0.130419,11.1535,0.372427,11.0545,0.322025
4.635,11.2532,11.5,0.369136,0,-0.0535981,0,2.29721,2.5,-0.0783813,0,1.11005,0.130419,11.1535,0.372427,11.0545,0.322025
4.64,11.266,11.5,0.37059,0,-0.053896,0,2.2679,2.5,-0.0705597,0,1.11005,0.130419,11.1535,0.372427,11.0545,0.322025
4.645,11.2778,11.5,0.372,0,-0.0541926,0,2.26609,2.5,-0.0756141,0,1.11005,0.130419,11.1535,0.372427,11.0545,0.322025
4.65,11.2911,11.5,0.372099,0,-0.0543951,0,2.26805,2.5,-0.0738507,0,1.11005,0.130419,11.1535,0.372427,11.0545,0.322025
4.655,11.3025,11.5,0.374455,0,-0.0547864,0,2.2834,2.5,-0.0744068,0,1.11005,0.130419,11.1535,0.372427,11.0545,0.322025
4.66,11.314,11.5,0.376067,0,-0.0550611,0,2.20279,2.5,-0.0716766,0,1.11005,0.130419,11.1535,0.372427,11.0545,0.322025
4.665,11.3252,11.5,0.376154,0,-0.0552385,0,2.28154,2.5,-0.0617224,0,1.11005,0.130419,11.1535,0.372427,11.0545,0.322025
4.67,11.3368,11.5,0.375531,0,-0.0554906,0,2.30712,2.5,-0.0569866,0,1.11005,0.130419,11.1535,0.372427,11.0545,0.322025
4.675,11.3477,11.5,0.377794,0,-0.0558177,0,2.33619,2.5,-0.0449919,0,1.11005,0.130419,11.1535,0.372427,11.0545,0.322025
4.68,11.3595,11.5,0.377131,0,-0.0559754,0,2.45723,2.5,-0.0485207,0,1.11005,0.130419,11.1535,0.372427,11.0545,0.322025
4.685,11.3716,11.5,0.37837,0,-0.0563253,0,2.504,2.5,-0.0524608,0,1.11005,0.130419,11.1535,0.372427,11.0545,0.322025
4.69,11.3849,11.5,0.381584,0,-0.0566805,0,2.5022,2.5,-0.0460858,0,1.11005,0.130419,11.1535,0.372427,11.0545,0.322025
4.695,11.399,11.5,0.381428,0,-0.056885,0,2.50187,2.5,-0.0486393,0,1.11005,0.130419,11.1535,0.372427,11.0545,0.322025
4.7,11.4126,11.75,0.38167,0,-0.0572254,0,2.54021,2.5,-0.0525448,0,0.919158,0.0466121,11.2914,0.543654,11.2203,0.477165
4.705,11.4257,11.75,0.382923,0,-0.0575834,0,2.51546,2.5,-0.0506305,0,0.919158,0.0466121,11.2914,0.543654,11.2203,0.477165
4.71,11.4394,11.75,0.382385,0,-0.0577161,0,2.57638,2.5,-0.0521235,0,0.919158,0.0466121,11.2914,0.543654,11.2203,0.477165
4.715,11.4527,11.75,0.382552,0,-0.0579373,0,2.60755,2.5,-0.0551488,0,0.919158,0.0466121,11.2914,0.543654,11.2203,0.477165
4.72,11.4662,11.75,0.383277,0,-0.0581686,0,2.59666,2.5,-0.0608255,0,0.919158,0.0466121,11.2914,0.543654,11.2203,0.477165
4.725,11.4775,11.75,0.383993,0,-0.0585429,0,2.5324,2.5,-0.0482921,0,0.919158,0.0466121,11.2914,0.543654,11.2203,0.477165
4.73,11.49,11.75,0.38456,0,-0.0588446,0,2.53216,2.5,-0.0476433,0,0.919158,0.0466121,11.2914,0.543654,11.2203,0.477165
4.735,11.5035,11.75,0.384833,0,-0.0592197,0,2.49495,2.5,-0.0475332,0,0.919158,0.0466121,11.2914,0.543654,11.2203,0.477165
4.74,11.5158,11.75,0.384096,0,-0.0590986,0,2.44489,2.5,-0.0494571,0,0.919158,0.0466121,11.2914,0.543654,11.2203,0.477165
4.745,11.5269,11.75,0.386947,0,-0.0594243,0,2.4239,2.5,-0.0497367,0,0.919158,0.0466121,11.2914,0.543654,11.2203,0.477165
4.75,11.5393,11.75,0.387328,0,-0.0597865,0,2.54922,2.5,-0.0519149,0,0.919158,0.0466121,11.2914,0.543654,11.2203,0.477165
4.755,11.5519,11.75,0.388069,0,-0.0599481,0,2.67265,2.5,-0.0527301,0,0.919158,0.0466121,11.2914,0.543654,11.2203,0.477165
4.76,11.565,11.75,0.386749,0,-0.0602622,0,2.68663,2.5,-0.0538681,0,0.919158,0.0466121,11.2914,0.543654,11.2203,0.477165
4.765,11.5767,11.75,0.388782,0,-0.060516,0,2.68242,2.5,-0.0715345,0,0.919158,0.0466121,11.2914,0.543654,11.2203,0.477165
4.77,11.5893,11.75,0.389689,0,-0.0607796,0,2.66962,2.5,-0.0739161,0,0.919158,0.0466121,11.2914,0.543654,11.2203,0.477165
4.775,11.6024,11.75,0.389849,0,-0.0610297,0,2.64184,2.5,-0.0823739,0,0.919158,0.0466121,11.2914,0.543654,11.2203,0.477165
4.78,11.6165,11.75,0.389726,0,-0.0615087,0,2.63404,2.5,-0.0774427,0,0.919158,0.0466121,11.2914,0.543654,11.2203,0.477165
4.785,11.6286,11.75,0.388469,0,-0.0618074,0,2.65525,2.5,-0.0759076,0,0.919158,0.0466121,11.2914,0.543654,11.2203,0.477165
4.79,11.6405,11.75,0.389651,0,-0.0619986,0,2.62976,2.5,-0.0772074,0,0.919158,0.0466121,11.2914,0.543654,11.2203,0.477165
4.795,11.6536,11.75,0.390251,0,-0.062179,0,2.53146,2.5,-0.0757814,0,0.919158,0.0466121,11.2914,0.543654,11.2203,0.477165
4.8,11.6662,11.75,0.390647,0,-0.062528,0,2.6171,2.5,-0.0733492,0,0.61214,0.163119,11.6781,0.35909,11.5408,0.394512
4.805,11.6783,12,0.391606,0,-0.062839,0,2.64065,2.5,-0.0656987,0,0.61214,0.163119,11.6781,0.35909,11.5408,0.394512
4.81,11.6894,12,0.391732,0,-0.0631666,0,2.6361,2.5,-0.0705421,0,0.61214,0.163119,11.6781,0.35909,11.5408,0.394512
4.815,11.7018,12,0.392227,0,-0.0634832,0,2.63092,2.5,-0.073581,0,0.61214,0.163119,11.6781,0.35909,11.5408,0.394512
4.82,11.715,12,0.391381,0,-0.0639967,0,2.6188,2.5,-0.0751926,0,0.61214,0.163119,11.6781,0.35909,11.5408,0.394512
4.825,11.7278,12,0.391333,0,-0.0643277,0,2.7301,2.5,-0.0746438,0,0.61214,0.163119,11.6781,0.35909,11.5408,0.394512
4.83,11.741,12,0.39228,0,-0.0647904,0,2.66632,2.5,-0.0632845,0,0.61214,0.163119,11.6781,0.35909,11.5408,0.394512
4.835,11.7538,12,0.392888,0,-0.0651284,0,2.53516,2.5,-0.0628514,0,0.61214,0.163119,11.6781,0.35909,11.5408,0.394512
4.84,11.7659,12,0.394039,0,-0.0653445,0,2.50445,2.5,-0.0614818,0,0.61214,0.163119,11.6781,0.35909,11.5408,0.394512
4.845,11.7798,12,0.394656,0,-0.0655093,0,2.46422,2.5,-0.0660465,0,0.61214,0.163119,11.6781,0.35909,11.5408,0.394512
4.85,11.7911,12,0.39409,0,-0.0658455,0,2.48265,2.5,-0.0594882,0,0.61214,0.163119,11.6781,0.35909,11.5408,0.394512
4.855,11.8022,12,0.393472,0,-0.0660923,0,2.56454,2.5,-0.0599161,0,0.61214,0.163119,11.6781,0.35909,11.5408,0.394512
4.86,11.8131,12,0.394756,0,-0.0664305,0,2.52025,2.5,-0.0571776,0,0.61214,0.163119,11.6781,0.35909,11.5408,0.394512
4.865,11.8256,12,0.393582,0,-0.0666835,0,2.49378,2.5,-0.0553338,0,0.61214,0.163119,11.6781,0.35909,11.5408,0.394512
4.87,11.8388,12,0.394624,0,-0.066938,0,2.4334,2.5,-0.0506793,0,0.61214,0.163119,11.6781,0.35909,11.5408,0.394512
4.875,11.853,12,0.395523,0,-0.0672195,0,2.4435,2.5,-0.0550148,0,0.61214,0.163119,11.6781,0.35909,11.5408,0.394512
4.88,11.866,12,0.397395,0,-0.0673258,0,2.33991,2.5,-0.0473976,0,0.61214,0.163119,11.6781,0.35909,11.5408,0.394512
4.885,11.877,12,0.398128,0,-0.0675001,0,2.32281,2.5,-0.0374826,0,0.61214,0.163119,11.6781,0.35909,11.5408,0.394512
4.89,11.8897,12,0.399644,0,-0.0677312,0,2.30254,2.5,-0.0305392,0,0.61214,0.163119,11.6781,0.35909,11.5408,0.394512
4.895,11.9011,12,0.401414,0,-0.0679152,0,2.27017,2.5,-0.0327716,0,0.61214,0.163119,11.6781,0.35909,11.5408,0.394512
4.9,11.9134,12.25,0.401204,0,-0.0678648,0,2.2226,2.5,-0.0333943,0,0.715566,0.171326,11.9774,0.246653,11.8464,0.291011
4.905,11.9243,12.25,0.402241,0,-0.0677488,0,2.28499,2.5,-0.0309714,0,0.715566,0.171326,11.9774,0.246653,11.8464,0.291011
4.91,11.9357,12.25,0.403646,0,-0.0679028,0,2.30477,2.5,-0.0284653,0,0.715566,0.171326,11.9774,0.246653,11.8464,0.291011
4.915,11.9477,12.25,0.404475,0,-0.0679644,0,2.2516,2.5,-0.0338846,0,0.715566,0.171326,11.9774,0.246653,11.8464,0.291011
4.92,11.9574,12.25,0.405155,0,-0.0681056,0,2.22611,2.5,-0.0335841,0,0.715566,0.171326,11.9774,0.246653,11.8464,0.291011
4.925,11.9668,12.25,0.405803,0,-0.0683729,0,2.20918,2.5,-0.0369689,0,0.715566,0.171326,11.9774,0.246653,11.8464,0.291011
4.93,11.9793,12.25,0.406694,0,-0.0684761,0,2.22086,2.5,-0.0320222,0,0.715566,0.171326,11.9774,0.246653,11.8464,0.291011
4.935,11.9909,12.25,0.406665,0,-0.0686035,0,2.22328,2.5,-0.040082,0,0.715566,0.171326,11.9774,0.246653,11.8464,0.291011
4.94,12.0009,12.25,0.405865,0,-0.0687799,0,2.24122,2.5,-0.0307355,0,0.715566,0.171326,11.9774,0.246653,11.8464,0.291011
4.945,12.012,12.25,0.405779,0,-0.0689449,0,2.21726,2.5,-0.0205754,0,0.715566,0.171326,11.9774,0.246653,11.8464,0.291011
4.95,12.0218,12.25,0.407071,0,-0.0690387,0,2.21888,2.5,-0.0167876,0,0.715566,0.171326,11.9774,0.246653,11.8464,0.291011
